,date,tweet,language,hashtags,user_id_str,username,name,hour,link,nlikes,nretweets,search,se_ep,ep,season,episode 
22,3/26/10 22:02,Lmfao.  The office is hysterical.  I heart dwight shrute. RT @pa1ge: If you gain weight you will die. #theoffice  http://myloc.me/5h3ep,en,['theoffice'],28901424,jill_lr,Jill 💫,22,https://twitter.com/jill_lr/status/11112041117,0,0,#TheOffice,s6ep19,ep,6,19
23,3/26/10 22:01,I will never understand why Pam's friend Isabelle would ever be interestd in Dwight. #theoffice,en,['theoffice'],17222338,lid86,Lidiya,22,https://twitter.com/lid86/status/11112011943,0,0,#TheOffice,s6ep19,ep,6,19
24,3/26/10 21:57,the new episode of #theoffice is by far my favorite of this season so far. date mike!,en,['theoffice'],25163159,jmjanks,janks,21,https://twitter.com/jmjanks/status/11111853611,0,0,#TheOffice,s6ep19,ep,6,19
25,3/26/10 21:55,@phillyinsider and the more likely to get thrown in the drop ceiling by other coworkers #theoffice,en,['theoffice'],84579952,scrappleSports,scrapple sports,21,https://twitter.com/scrappleSports/status/11111777355,0,0,#TheOffice,s6ep19,ep,6,19
26,3/26/10 21:46,#followfriday @skittledog b/c provides you with much needed freeze rays that will stop the world & @ShortNSweetShow for #TheOffice alliance,en,"['followfriday', 'theoffice']",79292764,ziggystarlog,Rachel,21,https://twitter.com/ziggystarlog/status/11111403783,0,0,#TheOffice,s6ep19,ep,6,19
27,3/26/10 21:40,"""Be straight with me. You can be gay with Matt, but be straight with me."" #theoffice #funny #quote",en,"['theoffice', 'funny', 'quote']",12108882,curtdubya,Merry Effin' Curtmas,21,https://twitter.com/curtdubya/status/11111154153,0,0,#TheOffice,s6ep19,ep,6,19
28,3/26/10 21:36,"""You can't handle my undivided attention."" #theoffice",en,['theoffice'],19524348,LikeaStar1032,Naomi Shambles,21,https://twitter.com/LikeaStar1032/status/11111006806,0,0,#TheOffice,s6ep19,ep,6,19
29,3/26/10 21:35,Why is BJ Novak still in the opening credits for #theoffice? Oscar has more screen time than him & he's way funnier.,en,['theoffice'],26342000,kaciecamilli,kacie,21,https://twitter.com/kaciecamilli/status/11110976350,0,0,#TheOffice,s6ep19,ep,6,19
30,3/26/10 21:26,If you gain weight you will die. #theoffice,en,['theoffice'],29734408,personallypaige,Paige,21,https://twitter.com/personallypaige/status/11110616689,0,0,#TheOffice,s6ep19,ep,6,19
31,3/26/10 21:15,"don't. want. no drama (#theoffice) therefore, why all the drama?!? kicking self later solves nothing. rawr. grr argh. balls.",en,['theoffice'],79292764,ziggystarlog,Rachel,21,https://twitter.com/ziggystarlog/status/11110190977,0,0,#TheOffice,s6ep19,ep,6,19
33,3/26/10 21:05,"""I gotta tell you this baby is amazing. She, gets me out of everything... And I--and I love her. I also love her very much."" - #TheOffice",en,['theoffice'],90874262,Tobeys_Mom,Einhörnäy,21,https://twitter.com/Tobeys_Mom/status/11109794703,0,0,#TheOffice,s6ep19,ep,6,19
34,3/26/10 20:58,"""come on, man, be straight with me. you can be gay with matt...but be straight with me."" #theoffice",en,['theoffice'],34061181,MaggieSylke,Maggie Sylke,20,https://twitter.com/MaggieSylke/status/11109501111,0,0,#TheOffice,s6ep19,ep,6,19
35,3/26/10 20:54,I'm officially trapped in an episode of #Theoffice. Someone has superglued everything to my desk... Lol.,en,['theoffice'],17164091,BrandonLilly,Brandon Lilly,20,https://twitter.com/BrandonLilly/status/11109336627,0,0,#TheOffice,s6ep19,ep,6,19
37,3/26/10 20:49,#TheOffice each n every Friday always #quality + #quantity,en,"['theoffice', 'quality', 'quantity']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,20,https://twitter.com/LifeOfTashaRene/status/11109155369,0,0,#TheOffice,s6ep19,ep,6,19
38,3/26/10 20:45,Ha!  Love it!  RT @officequotesnet: You can be gay with Matt. Just be straight with me. - Darryl (Happy Hour) #theoffice,en,['theoffice'],95709434,ATPlanned,All Things Planned,20,https://twitter.com/ATPlanned/status/11109002276,0,0,#TheOffice,s6ep19,ep,6,19
39,3/26/10 20:43,You can be gay with Matt. Just be straight with me. - Darryl (Happy Hour) #theoffice,en,['theoffice'],75044533,officequotesnet,OfficeQuotes,20,https://twitter.com/officequotesnet/status/11108925512,1,2,#TheOffice,s6ep19,ep,6,19
0,4/23/10 23:59,I'm kind of sad that Andy and Erin broke up a bit during The Office. I hope they get back together! #theoffice @theofficenbc,en,['theoffice'],16005137,ColleenNicole,Colleen Verbus,23,https://twitter.com/ColleenNicole/status/12732174790,0,0,#TheOffice,s6ep20,ep,6,20
1,4/23/10 23:57,that was a goood episode of #theoffice... call of duty next??,en,['theoffice'],30217231,Ahmed_Tee13,Ahnnoying 🇬🇭,23,https://twitter.com/Ahmed_Tee13/status/12732076878,0,0,#TheOffice,s6ep20,ep,6,20
2,4/23/10 23:50,you know what they say fool me once strike one fool me twice...strike three #theoffice #michaelscott,en,"['theoffice', 'michaelscott']",38506565,emjahn_,Emily,23,https://twitter.com/emjahn_/status/12731745030,0,0,#TheOffice,s6ep20,ep,6,20
3,4/23/10 23:46,Toby lives a hard life #TheOffice,en,['theoffice'],98476664,DamnCamo,Camo,23,https://twitter.com/DamnCamo/status/12731594789,0,0,#TheOffice,s6ep20,ep,6,20
4,4/23/10 23:46,The world stops for me when #theoffice is on.,en,['theoffice'],26018955,ChrisRockGlover,Judas Kiss,23,https://twitter.com/ChrisRockGlover/status/12731576545,0,0,#TheOffice,s6ep20,ep,6,20
5,4/23/10 23:45,"""what's your real name, Lionel Frankenstein?"" #theoffice",en,['theoffice'],54301722,KGSommers,KGSommers,23,https://twitter.com/KGSommers/status/12731546453,0,0,#TheOffice,s6ep20,ep,6,20
7,4/23/10 23:40,@BOOJE_GLAMAZON wish I could be at the #theoffice tonight lol. I refuse to be up there wit my fat self :) lol,en,['theoffice'],32218384,missceeSTOKES,her.,23,https://twitter.com/missceeSTOKES/status/12731308056,0,0,#TheOffice,s6ep20,ep,6,20
8,4/23/10 23:40,About to cut my front yard then take a jog.  Gotta look extra sexy for everyone in my lil dress 2nite at #Theoffice.   #yummy,en,"['theoffice', 'yummy']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,23,https://twitter.com/LifeOfTashaRene/status/12731303272,0,0,#TheOffice,s6ep20,ep,6,20
9,4/23/10 23:38,RT @nbcstore RT this b4 8pm est today to enter to be the FIRST to own #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],15125352,Farrah23,"What’s Your Damage, Heather?",23,https://twitter.com/Farrah23/status/12731236443,0,0,#TheOffice,s6ep20,ep,6,20
10,4/23/10 23:37,Little old man boy. #TheOffice #bestshowontheplanet,en,"['theoffice', 'bestshowontheplanet']",72182050,SquishyyBear,nicole,23,https://twitter.com/SquishyyBear/status/12731168207,0,0,#TheOffice,s6ep20,ep,6,20
12,4/23/10 23:36,bout to watch #theoffice episode i missed,en,['theoffice'],30217231,Ahmed_Tee13,Ahnnoying 🇬🇭,23,https://twitter.com/Ahmed_Tee13/status/12731128832,0,0,#TheOffice,s6ep20,ep,6,20
13,4/23/10 23:35,RT @DonDivaNorjae @DaFreak_Da5h #THEOFFiCE!! ....Ima c wat my boiz think bout it...!,en,['theoffice'],108342384,Druggy_WithSoul,De'Vaughn✊,23,https://twitter.com/Druggy_WithSoul/status/12731066895,0,0,#TheOffice,s6ep20,ep,6,20
15,4/23/10 23:31,#TheOffice fools,en,['theoffice'],98476664,DamnCamo,Camo,23,https://twitter.com/DamnCamo/status/12730869167,0,1,#TheOffice,s6ep20,ep,6,20
17,4/23/10 23:29,RT @OfficeTally: RT @nbcstore RT this b4 8pm est todayto enter to be the FIRST to own #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],17547378,POPSUGAREnt,POPSUGAR Ent,23,https://twitter.com/POPSUGAREnt/status/12730784657,0,0,#TheOffice,s6ep20,ep,6,20
19,4/23/10 23:20,RT @OfficeTally: RT @nbcstore RT this b4 8pm est today to enter to be the FIRST to on #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],18271062,davidgscott,highlandsdavid,23,https://twitter.com/davidgscott/status/12730393600,0,1,#TheOffice,s6ep20,ep,6,20
20,4/23/10 23:17,RT @BOOJE_GLAMAZON: HEY HEY HEYYYYYYYYYY 2 ALL MY NEW FOLLOWERS......... IF UR IN HOUSTON MAKE SURE U COME PARTY WITH ME 2NITE AT #THEOFFICE,en,['theoffice'],126727346,GoodGirlElle,ElleB,23,https://twitter.com/GoodGirlElle/status/12730253961,0,0,#TheOffice,s6ep20,ep,6,20
21,4/23/10 23:04,RT @nbcstore RT this b4 8pm est today to enter to be the FIRST to own #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],55813481,gookamon,Cassie,23,https://twitter.com/gookamon/status/12729652198,0,0,#TheOffice,s6ep20,ep,6,20
22,4/23/10 23:03,#theoffice 2nite with my booskis for @ziggybadass bday!!! Should be a good time!!!!,en,['theoffice'],21956955,msstacey22,BAECEY,23,https://twitter.com/msstacey22/status/12729586353,0,1,#TheOffice,s6ep20,ep,6,20
23,4/23/10 23:03,Interviewer has a head shaped like a trapezoid. #TheOffice,en,['theoffice'],72182050,SquishyyBear,nicole,23,https://twitter.com/SquishyyBear/status/12729579814,0,0,#TheOffice,s6ep20,ep,6,20
25,4/23/10 23:01,RT @nbcstore RT this b4 8pm est today to enter to be the FIRST to own #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],86279499,chickenbone,trina carrasco,23,https://twitter.com/chickenbone/status/12729493859,0,0,#TheOffice,s6ep20,ep,6,20
26,4/23/10 22:59,HEY HEY HEYYYYYYYYYY 2 ALL MY NEW FOLLOWERS........... IF UR IN HOUSTON MAKE SURE U COME PARTY WITH ME 2NITE AT #THEOFFICE,en,['theoffice'],96710187,LifeOfTashaRene,TheLifeOfTashaRenee,22,https://twitter.com/LifeOfTashaRene/status/12729395659,0,0,#TheOffice,s6ep20,ep,6,20
28,4/23/10 22:57,Just seen @mskim85 and she ready for tonight #theoffice,en,['theoffice'],37866972,Ziggybadass,Ziggy,22,https://twitter.com/Ziggybadass/status/12729315021,0,1,#TheOffice,s6ep20,ep,6,20
29,4/23/10 22:56,This is how I feel at work--- I just want to drink my tea.  http://ow.ly/1CqZ2 #officerant #officerage #theoffice,en,"['officerant', 'officerage', 'theoffice']",135296561,MemoMonday,Anonymous Employees,22,https://twitter.com/MemoMonday/status/12729266797,0,0,#TheOffice,s6ep20,ep,6,20
30,4/23/10 22:51,RT @nbcstore RT this b4 8pm est today to enter to be the FIRST to own #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],16356717,sarahtalks,sarah club 7,22,https://twitter.com/sarahtalks/status/12729051903,0,0,#TheOffice,s6ep20,ep,6,20
31,4/23/10 22:50,"""c is for suspension"" #theoffice",en,['theoffice'],39996227,queencityrunner,Erin Rolfes,22,https://twitter.com/queencityrunner/status/12729015376,0,0,#TheOffice,s6ep20,ep,6,20
32,4/23/10 22:50,RT @nbcstore RT this b4 8pm est today to enter to be the FIRST to own #TheOffice Kelly bobblehead.  http://twitpic.com/1hrw2w,en,['theoffice'],7723382,OfficeTally,OfficeTally,22,https://twitter.com/OfficeTally/status/12729005525,0,8,#TheOffice,s6ep20,ep,6,20
33,4/23/10 22:48,"""Guess what? I have flaws. What are they? Oh I donno, I sing in the shower? Sometimes I spend too much time volunteering."" #theoffice",en,['theoffice'],135296561,MemoMonday,Anonymous Employees,22,https://twitter.com/MemoMonday/status/12728904872,0,0,#TheOffice,s6ep20,ep,6,20
35,4/23/10 22:45,Nooooooooooo!!!! andy and erin! =0 #theoffice,en,['theoffice'],14560696,Gladyyyx,Gladys,22,https://twitter.com/Gladyyyx/status/12728776687,0,0,#TheOffice,s6ep20,ep,6,20
36,4/23/10 22:36,' C is for suspension.' kevin #theoffice,en,['theoffice'],14560696,Gladyyyx,Gladys,22,https://twitter.com/Gladyyyx/status/12728399531,0,0,#TheOffice,s6ep20,ep,6,20
37,4/23/10 22:35,#community last night was AMAZING!!! #theoffice has officially been dethrowned!,en,"['community', 'theoffice']",43435755,SamuelDMiller,Samuel D Miller,22,https://twitter.com/SamuelDMiller/status/12728349636,0,0,#TheOffice,s6ep20,ep,6,20
38,4/23/10 22:28,"The Office: The Delivery, Part 1: The office help Pam and Jim prepare for the birth of their baby.  http://bit.ly/cm9OX3 #TheOffice #VS",en,"['theoffice', 'vs']",75195164,TheOffice_Vids,The Office by VS,22,https://twitter.com/TheOffice_Vids/status/12728025489,0,0,#TheOffice,s6ep20,ep,6,20
39,4/23/10 22:27,That's like Mr. and Mrs. Smith crap... LMAO #theoffice,en,['theoffice'],21150112,nikki_tabanca,Nikita Cunningham 🇹🇹,22,https://twitter.com/nikki_tabanca/status/12727998453,0,0,#TheOffice,s6ep20,ep,6,20
40,4/23/10 22:23,"""In the foster home my hair was my room"" -erin #theoffice hahahahahahaha",en,['theoffice'],57123552,WillDragoo,Will Dragoo,22,https://twitter.com/WillDragoo/status/12727814580,0,0,#TheOffice,s6ep20,ep,6,20
41,4/23/10 22:18,Kevin as cookie monster is one of the funniest things ever. Great episode. Way to go office. Way to go. #theoffice,en,['theoffice'],57123552,WillDragoo,Will Dragoo,22,https://twitter.com/WillDragoo/status/12727607617,0,1,#TheOffice,s6ep20,ep,6,20
42,4/23/10 22:03,watching #theoffice on the wii #itisfriday!,en,"['theoffice', 'itisfriday']",41262838,y2kguitarhero,William Evans,22,https://twitter.com/y2kguitarhero/status/12726937437,0,0,#TheOffice,s6ep20,ep,6,20
43,4/23/10 21:58,RT @theofficenbc: NEW GAME: How fast can you drive Erin to lunch for Secretary's Day? Get behind the wheel:  http://bit.ly/dn9hmT #theoffice,en,['theoffice'],16597676,PublicCityPR,PublicCity PR,21,https://twitter.com/PublicCityPR/status/12726707164,0,0,#TheOffice,s6ep20,ep,6,20
45,4/23/10 21:58,"In the foster home, my hair was my room #theoffice",en,['theoffice'],42822798,idontkerrr,jade,21,https://twitter.com/idontkerrr/status/12726671943,0,0,#TheOffice,s6ep20,ep,6,20
46,4/23/10 21:55,"C is for ""suspension."" #kevin #theoffice",en,"['kevin', 'theoffice']",15743328,stringd,doug Says Caption Your Media,21,https://twitter.com/stringd/status/12726571895,0,0,#TheOffice,s6ep20,ep,6,20
47,4/23/10 21:54,watching a new episode of #theoffice! #score :],en,"['theoffice', 'score']",19037525,ryanbelk,Ryan Belk,21,https://twitter.com/ryanbelk/status/12726509802,0,0,#TheOffice,s6ep20,ep,6,20
48,4/23/10 21:52,NEW GAME: How fast can you drive Erin to lunch for Secretary's Day? Get behind the wheel at  http://bit.ly/dn9hmT #theoffice,en,['theoffice'],15175368,theofficetv,The Office on Peacock,21,https://twitter.com/theofficetv/status/12726435630,1,6,#TheOffice,s6ep20,ep,6,20
49,4/23/10 21:46,C.R.I.M.E A.I.D = Crime Reduces Innocence Makes Everyone Angry I Declare #theoffice lol,en,['theoffice'],25026331,KINGVERN,Tom Bradys Godson,21,https://twitter.com/KINGVERN/status/12726163803,0,0,#TheOffice,s6ep20,ep,6,20
50,4/23/10 21:25,So did Andy and Erin break up last night? #theoffice,en,['theoffice'],14526955,gouken88,Gouken88🎮🍡,21,https://twitter.com/gouken88/status/12725249814,0,0,#TheOffice,s6ep20,ep,6,20
51,4/23/10 21:24,RT @BOOJE_GLAMAZON: RT @Miss_Britney21: You can find me at #Theoffice tonight... yeahhh buddy. #Louisiana beauty will b deep 2nite&gt;yezzzzir!,en,"['theoffice', 'louisiana']",45043820,Bonita_Britney,Britney LeBlanc,21,https://twitter.com/Bonita_Britney/status/12725221890,0,0,#TheOffice,s6ep20,ep,6,20
52,4/23/10 21:22,RT @Miss_Britney21: You can find me at #Theoffice tonight... yeahhh buddy. #Louisiana beauty will b deep 2nite,en,"['theoffice', 'louisiana']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,21,https://twitter.com/LifeOfTashaRene/status/12725132237,0,0,#TheOffice,s6ep20,ep,6,20
53,4/23/10 21:22,"aww man so there was no new Parks&Rec last night,still  #TheOffice brung the funnies.""3 squeezes & i would drain you."" Dwight Schrute Legend",en,['theoffice'],19613906,blountymcfly,Adam,21,https://twitter.com/blountymcfly/status/12725110826,0,0,#TheOffice,s6ep20,ep,6,20
54,4/23/10 21:17,You can find me at #Theoffice tonight... yeahhh buddy,en,['theoffice'],45043820,Bonita_Britney,Britney LeBlanc,21,https://twitter.com/Bonita_Britney/status/12724933062,0,0,#TheOffice,s6ep20,ep,6,20
55,4/23/10 21:07,"@Poopy_McGee, you are now no longer the only person who tells me I look like Erin from #TheOffice",en,['theoffice'],24591443,acethirtynine,tiny,21,https://twitter.com/acethirtynine/status/12724491633,0,0,#TheOffice,s6ep20,ep,6,20
56,4/23/10 21:02,"Ooooh yes I got my sexy red dress for tonight, #ALLREDAFFAIR #THEOFFICE open bar til 11, we getting  #WASTED",en,"['allredaffair', 'theoffice', 'wasted']",77819198,JustinetheGem,Justine! Justine!,21,https://twitter.com/JustinetheGem/status/12724267981,0,1,#TheOffice,s6ep20,ep,6,20
57,4/23/10 20:58,OK IMMA TRY THIS IF U ARE NOT AT THE #THEOFFICE WITH ME AND @GODJJBOSS WHERE THE FUCK ARE U GONNA WASTE YOUR MONEY TONIGHT #JUSTSAYING,en,"['theoffice', 'justsaying']",72391857,richlifematt,matthew,20,https://twitter.com/richlifematt/status/12724078547,0,2,#TheOffice,s6ep20,ep,6,20
59,4/23/10 20:56,Hey there #theoffice fans! Want behind the scenes The Office info and notifications when new and marathon eps are on? Follow @officetally !,en,['theoffice'],16477509,SheIsEmazing,Em (Cote de Pablo fan),20,https://twitter.com/SheIsEmazing/status/12724024234,0,0,#TheOffice,s6ep20,ep,6,20
1,4/30/10 23:50,RT @TheSituation15 I'm no buisness man but you can catch me at #theoffice tonight ha! See u there lol,en,['theoffice'],35124723,MzJhuri,The Impeccable,23,https://twitter.com/MzJhuri/status/13157431909,0,0,#TheOffice,s6ep21,ep,6,21
2,4/30/10 23:49,I'm no buisness man but you can catch me at #theoffice tonight ha!,en,['theoffice'],34534588,_YoungAlchemist,Yasuke M.S.,23,https://twitter.com/_YoungAlchemist/status/13157390788,0,0,#TheOffice,s6ep21,ep,6,21
3,4/30/10 23:47,LOL at Michael declaring bankruptcy #TheOffice,en,['theoffice'],87020376,oh_so_fab,Keisha,23,https://twitter.com/oh_so_fab/status/13157288974,0,0,#TheOffice,s6ep21,ep,6,21
5,4/30/10 23:41,After party for nightmare on elm st is at #THEOFFICE  #OPENBARTIL11 #ladiesfreetil11  hahahahaha,en,"['theoffice', 'openbartil11', 'ladiesfreetil11']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,23,https://twitter.com/LifeOfTashaRene/status/13157036014,0,0,#TheOffice,s6ep21,ep,6,21
6,4/30/10 23:19,Shoutout to all the lovely ladies of @GLAMAZONS_ENT  we getting money n 2nite we will b allllll the wayyyy turnttttt up 2nite at #THEOFFICE,en,['theoffice'],96710187,LifeOfTashaRene,TheLifeOfTashaRenee,23,https://twitter.com/LifeOfTashaRene/status/13156050317,0,0,#TheOffice,s6ep21,ep,6,21
7,4/30/10 23:18," http://ow.ly/1Fpyy He is a Japanese Dwight Schrute.  A better picture is here, scroll down.    http://ow.ly/1FpAd  #theoffice",en,['theoffice'],32672657,yukih,Yuki Hirayama,23,https://twitter.com/yukih/status/13156025505,0,0,#TheOffice,s6ep21,ep,6,21
8,4/30/10 23:18,Details on #TheOffice Season 6 finale airing May 20:  http://ow.ly/1FpB8,en,['theoffice'],7723382,OfficeTally,OfficeTally,23,https://twitter.com/OfficeTally/status/13156007574,0,0,#TheOffice,s6ep21,ep,6,21
9,4/30/10 23:15,#TheOffice 2nite #OPENBARTIL11 #ladiesfreetil11 310 main #votedbestlookingcrowd by my timeline #plsrt,en,"['theoffice', 'openbartil11', 'ladiesfreetil11', 'votedbestlookingcrowd', 'plsrt']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,23,https://twitter.com/LifeOfTashaRene/status/13155874094,0,0,#TheOffice,s6ep21,ep,6,21
10,4/30/10 23:13,RT @MzJhuri: I'm thinking #TheOffice Tonight &lt; #cosign,en,"['theoffice', 'cosign']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,23,https://twitter.com/LifeOfTashaRene/status/13155784759,0,0,#TheOffice,s6ep21,ep,6,21
11,4/30/10 23:12,RT @ThaFavoritt: RT @IamBriiNicole: u can find me at #TheOffice tonight! See u there! C y'all there,en,['theoffice'],96710187,LifeOfTashaRene,TheLifeOfTashaRenee,23,https://twitter.com/LifeOfTashaRene/status/13155724677,0,0,#TheOffice,s6ep21,ep,6,21
13,4/30/10 22:59,Catching up #TheOffice Secretary Day Episode.  This show is gold!!,en,['theoffice'],21406327,ctavary,Chris Avary,22,https://twitter.com/ctavary/status/13155134173,0,0,#TheOffice,s6ep21,ep,6,21
14,4/30/10 22:57,Someone at NBC got paid to draw a bunch of boobs and balls on a bunch of post-it notes. #fact #theoffice,en,"['fact', 'theoffice']",72212594,tbreisacher,Tyler,22,https://twitter.com/tbreisacher/status/13155055370,0,0,#TheOffice,s6ep21,ep,6,21
15,4/30/10 22:52,"Wolf's Law of Diminishing Syndicated Reruns: I only catch #TheOffice in passing, and yet it's always an episode I've seen. Like right now.",en,['theoffice'],87066110,noelrk,Noel Kirkpatrick,22,https://twitter.com/noelrk/status/13154872230,0,0,#TheOffice,s6ep21,ep,6,21
16,4/30/10 22:52,RT @IAMMAJOR24: RT @MzNikishia: So where are you going tonight??? &gt;#THEOFFICE POW .. OK POW lol,en,['theoffice'],33276616,MzNikishia,MzNikishia,22,https://twitter.com/MzNikishia/status/13154836396,0,0,#TheOffice,s6ep21,ep,6,21
17,4/30/10 22:50,#TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE   #TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE 2Nite open bar 9-11 yesssir,en,"['theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice']",28830908,KevinKoolKev,Dirk Diggler,22,https://twitter.com/KevinKoolKev/status/13154773225,0,0,#TheOffice,s6ep21,ep,6,21
19,4/30/10 22:45,"""Hey I like you, what's not to like? But you need to access your uncrazy side"" #TheOffice",en,['theoffice'],110569841,Simply_Satin,Toya,22,https://twitter.com/Simply_Satin/status/13154555985,1,0,#TheOffice,s6ep21,ep,6,21
20,4/30/10 22:40,"""Yeah! Women be shoppin"" #TheOffice",en,['theoffice'],110569841,Simply_Satin,Toya,22,https://twitter.com/Simply_Satin/status/13154332099,0,0,#TheOffice,s6ep21,ep,6,21
21,4/30/10 22:39,RT @KevinKoolKev: RT @MzJhuri: I'm thinking #TheOffice Tonight &lt;&lt; well no Need to use ya brain nomo #TheOffiCE  it is!!,en,"['theoffice', 'theoffice']",92880538,DestineeAviance,Des,22,https://twitter.com/DestineeAviance/status/13154301928,0,0,#TheOffice,s6ep21,ep,6,21
22,4/30/10 22:38,RT @TISHA_TORRES: @IamBriiNicole RT u can find me at #TheOffice tonight! See u there! &gt; u poopin bottles??? cause if so im in that thang&lt;lol,en,['theoffice'],26417370,IamBriiNicole,Britney Love After Lock Up,22,https://twitter.com/IamBriiNicole/status/13154244300,0,0,#TheOffice,s6ep21,ep,6,21
23,4/30/10 22:36,I love Dwight!!! #TheOffice,en,['theoffice'],27293574,2blondeambition,lexi,22,https://twitter.com/2blondeambition/status/13154181679,0,0,#TheOffice,s6ep21,ep,6,21
24,4/30/10 22:36,u can find me at #TheOffice tonight! See u there!,en,['theoffice'],26417370,IamBriiNicole,Britney Love After Lock Up,22,https://twitter.com/IamBriiNicole/status/13154164967,0,1,#TheOffice,s6ep21,ep,6,21
25,4/30/10 22:35,Now you know how I feel sitting next to those M&Ms all day. #theoffice,en,['theoffice'],19722013,lugia222,Matt,22,https://twitter.com/lugia222/status/13154135363,0,0,#TheOffice,s6ep21,ep,6,21
26,4/30/10 22:32,Powerful PowerPoint Persuasion (P3) technique includes subliminal message at end from #TheOffice:   http://bit.ly/cslEKL,en,['theoffice'],50664867,mark_articulate,Mark Schwartz,22,https://twitter.com/mark_articulate/status/13153976800,0,0,#TheOffice,s6ep21,ep,6,21
27,4/30/10 22:29,Watching last nights episode of #TheOffice,en,['theoffice'],56921383,Jourrock,Jourdan Roca,22,https://twitter.com/Jourrock/status/13153882016,0,0,#TheOffice,s6ep21,ep,6,21
28,4/30/10 22:27,RT @KevinKoolKev RT @MzJhuri: I'm thinking #TheOffice Tonight &lt;&lt; well noNeed to use ya brain nomo #TheOffiCE it is!! &lt;&lt;LOL ILL BE THERE,en,"['theoffice', 'theoffice']",35124723,MzJhuri,The Impeccable,22,https://twitter.com/MzJhuri/status/13153793938,0,0,#TheOffice,s6ep21,ep,6,21
29,4/30/10 22:24,#theoffice is making my life right now,en,['theoffice'],37749523,_DrJ,"Jasmyne Jackson, MD MBA",22,https://twitter.com/_DrJ/status/13153661360,0,0,#TheOffice,s6ep21,ep,6,21
30,4/30/10 22:21,RT @MzJhuri: I'm thinking #TheOffice Tonight &lt;&lt; well no Need to use ya brain nomo #TheOffiCE  it is!!,en,"['theoffice', 'theoffice']",28830908,KevinKoolKev,Dirk Diggler,22,https://twitter.com/KevinKoolKev/status/13153524108,0,0,#TheOffice,s6ep21,ep,6,21
31,4/30/10 22:19,#TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE   #TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE #TheOffiCE 2Nite open bar 9-11 yesssirr,en,"['theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice', 'theoffice']",28830908,KevinKoolKev,Dirk Diggler,22,https://twitter.com/KevinKoolKev/status/13153456739,0,0,#TheOffice,s6ep21,ep,6,21
32,4/30/10 22:16,"In Japan - heart surgeon, number one - steady hand #TheOffice",en,['theoffice'],37039583,BlueOsprey,Adam Wright,22,https://twitter.com/BlueOsprey/status/13153327455,0,0,#TheOffice,s6ep21,ep,6,21
33,4/30/10 22:15,A first deleted scene from last night's episode of #TheOffice:  http://ow.ly/1FoH1,en,['theoffice'],7723382,OfficeTally,OfficeTally,22,https://twitter.com/OfficeTally/status/13153288136,0,0,#TheOffice,s6ep21,ep,6,21
34,4/30/10 22:15,RT @Mr_BJones: RT @CosmoDesigns #TheOffiCE 2Nite!!!! WE GOIN IN!!!&lt;&lt; cool Bro let me kno when y'all at the door We goin live 2Nite !! Lmao,en,['theoffice'],28830908,KevinKoolKev,Dirk Diggler,22,https://twitter.com/KevinKoolKev/status/13153280510,0,0,#TheOffice,s6ep21,ep,6,21
35,4/30/10 22:15,RT @Mr_BJones: RT @CosmoDesigns #TheOffiCE 2Nite!!!! WE GOIN IN!!!&lt;&lt; cool Bro let me kno when y'all at the door We goin live 2Nite !!,en,['theoffice'],28830908,KevinKoolKev,Dirk Diggler,22,https://twitter.com/KevinKoolKev/status/13153275109,0,0,#TheOffice,s6ep21,ep,6,21
36,4/30/10 22:12,"""Speaking of rainbows, Oscar...""#TheOffice",en,['theoffice'],19831422,sweetvoyce94,Amanda Voyce,22,https://twitter.com/sweetvoyce94/status/13153122686,0,0,#TheOffice,s6ep21,ep,6,21
37,4/30/10 22:11,I'm thinking #TheOffice Tonight,en,['theoffice'],35124723,MzJhuri,The Impeccable,22,https://twitter.com/MzJhuri/status/13153117964,0,0,#TheOffice,s6ep21,ep,6,21
